High,Low,Open,Close,SMA Buy Signal,SMA Sell Signal,SMA Position,Daily SMA Strategy Return,EMA Buy Signal,EMA Sell Signal,EMA Position,Daily EMA Strategy Return
116.75,115.16999816894531,115.55000305175781,116.02999877929688,False,False,stock,0.007467227785225905,False,False,stock,0.007467227785225905
117.48999786376953,116.22000122070312,116.56999969482422,116.58999633789062,False,False,stock,0.0048263170256421795,False,False,stock,0.0048263170256421795
120.97000122070312,116.80999755859375,116.97000122070312,119.05000305175781,False,False,stock,0.021099637971836005,False,False,stock,0.021099637971836005
123.47000122070312,120.01000213623047,121.01000213623047,122.72000122070312,False,False,stock,0.030827367281542672,False,False,stock,0.030827367281542672
123.37000274658203,120.88999938964844,122.0199966430664,123.08000183105469,False,False,stock,0.0029335121151452537,False,False,stock,0.0029335121151452537
123.77999877929688,122.20999908447266,123.5199966430664,122.94000244140625,False,False,stock,-0.0011374665873064016,False,False,stock,-0.0011374665873064016
122.86000061035156,121.5199966430664,122.5999984741211,122.25,False,False,stock,-0.005612513646525374,False,False,stock,-0.005612513646525374
124.56999969482422,122.25,122.30999755859375,123.75,False,False,stock,0.012269938650306678,False,False,stock,0.012269938650306678
124.9800033569336,123.08999633789062,124.37000274658203,124.37999725341797,False,False,stock,0.005090886896306879,False,False,stock,0.005090886896306879
125.94999694824219,121.0,124.52999877929688,121.77999877929688,False,False,stock,-0.020903670457748325,False,False,stock,-0.020903670457748325
123.87000274658203,120.1500015258789,120.5,123.23999786376953,False,False,stock,0.011988824922872787,False,False,stock,0.011988824922872787
122.76000213623047,120.55000305175781,122.43000030517578,122.41000366210938,False,False,stock,-0.00673477942264844,False,False,stock,-0.00673477942264844
123.3499984741211,121.54000091552734,122.5999984741211,121.77999877929688,False,False,stock,-0.005146678081568545,False,False,stock,-0.005146678081568545
127.9000015258789,124.12999725341797,124.33999633789062,127.87999725341797,False,False,stock,0.050090314791152,False,False,stock,0.050090314791152
128.3699951171875,126.55999755859375,127.41000366210938,127.80999755859375,False,False,stock,-0.0005473858017489563,False,False,stock,-0.0005473858017489563
129.5800018310547,128.0399932861328,128.89999389648438,128.6999969482422,False,False,stock,0.006963456745552543,False,False,stock,0.006963456745552543
129.10000610351562,126.12000274658203,128.9600067138672,126.66000366210938,False,False,stock,-0.015850764059871847,False,False,stock,-0.015850764059871847
128.30999755859375,123.44999694824219,125.0199966430664,128.22999572753906,False,False,stock,0.012395326227985448,False,False,stock,0.012395326227985448
134.41000366210938,129.64999389648438,131.61000061035156,131.8800048828125,False,False,stock,0.028464550236973585,False,False,stock,0.028464550236973585
132.42999267578125,130.77999877929688,132.16000366210938,130.9600067138672,False,False,stock,-0.006976024680639181,False,False,stock,-0.006976024680639181
133.4600067138672,131.10000610351562,131.32000732421875,131.97000122070312,False,False,stock,0.007712236217600754,False,False,stock,0.007712236217600754
137.33999633789062,133.50999450683594,133.99000549316406,136.69000244140625,False,False,stock,0.035765713245766495,False,False,stock,0.035765713245766495
138.7899932861328,134.33999633789062,138.0500030517578,134.8699951171875,False,False,stock,-0.013314853257091142,False,False,stock,-0.013314853257091142
135.99000549316406,133.39999389648438,135.5800018310547,133.72000122070312,False,False,stock,-0.008526684497060733,False,False,stock,-0.008526684497060733
134.74000549316406,131.72000122070312,134.0800018310547,132.69000244140625,False,False,stock,-0.007702653080273847,False,False,stock,-0.007702653080273847
